1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
-0.019,0.01,-0.006,0.0,-0.003,0.0,-0.01,0.0,-0.003,0.022,-0.019,0.01,-0.006,0.0,-0.003,0.0,-0.01,0.0,-0.003,0.022,0.045,0.073,-0.048,0.048,0.032,-0.054,0.089,0.093,0.048,-0.035,-0.026,0.022,0.022,-0.109,-0.022,0.019,-0.013,-0.003,0.042,0.089,0.003,-0.038,-0.077,-0.013,-0.01,0.131,0.057,-0.105,-0.003,-0.032
0.0,0.006,0.006,-0.006,-0.026,0.0,-0.026,-0.006,-0.016,0.0,0.0,0.006,0.006,-0.006,-0.026,0.0,-0.026,-0.006,-0.016,0.0,0.086,0.064,-0.042,0.061,0.019,-0.042,0.102,0.121,0.045,-0.086,-0.08,0.042,-0.003,-0.067,-0.016,0.029,-0.083,-0.006,0.064,0.057,0.057,0.0,-0.054,-0.026,-0.035,0.086,0.045,-0.045,-0.013,-0.051
-0.003,0.0,-0.006,-0.016,0.003,0.0,-0.035,0.0,-0.01,-0.016,-0.003,0.0,-0.006,-0.016,0.003,0.0,-0.035,0.0,-0.01,-0.016,0.073,0.054,0.006,0.054,0.0,0.0,0.102,0.118,0.051,-0.051,0.016,0.057,0.038,-0.01,-0.006,0.003,-0.045,-0.016,0.045,0.038,0.089,0.013,-0.042,0.0,-0.054,-0.013,0.042,0.086,-0.016,-0.01
-0.029,-0.013,-0.013,-0.003,0.0,-0.006,-0.038,-0.013,-0.013,-0.032,-0.029,-0.013,-0.013,-0.003,0.0,-0.006,-0.038,-0.013,-0.013,-0.032,0.227,0.051,0.054,0.048,-0.042,0.006,0.077,0.086,0.067,-0.045,0.045,0.061,0.093,-0.016,-0.01,0.016,0.0,0.003,0.048,0.003,0.073,0.048,-0.003,-0.026,-0.093,-0.048,0.032,0.102,-0.016,-0.042
-0.019,-0.01,-0.022,-0.003,-0.006,-0.01,-0.016,-0.013,-0.016,-0.035,-0.019,-0.01,-0.022,-0.003,-0.006,-0.01,-0.016,-0.013,-0.016,-0.035,-0.003,0.038,0.054,0.045,-0.045,0.003,-0.051,0.064,0.083,-0.054,0.038,0.051,0.08,0.003,-0.003,0.054,0.006,0.035,0.048,-0.013,0.057,0.093,0.016,-0.032,-0.083,-0.067,0.013,0.089,-0.01,-0.026
-0.016,-0.006,-0.022,-0.006,-0.016,-0.006,0.0,-0.003,-0.013,-0.019,-0.016,-0.006,-0.022,-0.006,-0.016,-0.006,0.0,-0.003,-0.013,-0.019,-0.035,0.01,0.045,0.003,-0.026,0.073,-0.099,0.064,0.077,-0.048,0.077,0.051,-0.038,0.003,0.003,0.067,0.022,0.073,0.038,-0.051,0.026,0.08,0.051,-0.042,-0.054,-0.128,0.003,0.102,-0.01,-0.01
0.01,-0.013,0.0,-0.003,-0.016,-0.006,0.0,-0.016,-0.022,-0.038,0.01,-0.013,0.0,-0.003,-0.016,-0.006,0.0,-0.016,-0.022,-0.038,-0.153,-0.006,0.022,-0.022,-0.013,0.048,-0.08,0.048,0.07,-0.01,0.022,0.045,-0.121,-0.016,0.016,0.08,0.022,0.08,0.029,-0.073,-0.029,0.048,0.099,-0.032,-0.026,-0.166,0.07,-0.061,-0.003,-0.01
0.01,-0.026,-0.006,-0.006,-0.003,-0.013,-0.013,-0.019,0.0,-0.022,0.01,-0.026,-0.006,-0.006,-0.003,-0.013,-0.013,-0.019,0.0,-0.022,-0.157,-0.013,-0.026,-0.045,0.006,0.064,-0.054,0.022,0.061,-0.003,-0.077,0.029,-0.038,0.013,0.029,0.096,0.035,0.077,0.022,-0.042,-0.048,0.003,0.115,0.019,0.01,-0.134,0.118,-0.144,-0.013,-0.032
-0.006,-0.022,-0.013,-0.006,0.006,-0.01,0.01,-0.013,0.01,-0.019,-0.006,-0.022,-0.013,-0.006,0.006,-0.01,0.01,-0.013,0.01,-0.019,-0.157,-0.038,-0.057,-0.026,0.019,0.01,-0.042,-0.141,0.045,-0.003,-0.067,-0.006,0.016,0.035,0.051,0.099,0.054,0.073,0.003,-0.026,-0.016,0.0,0.096,0.042,0.016,-0.07,0.08,-0.105,-0.042,-0.026
-0.042,-0.019,0.0,-0.01,0.006,-0.006,0.029,-0.016,-0.003,-0.006,-0.042,-0.019,0.0,-0.01,0.006,-0.006,0.029,-0.016,-0.003,-0.006,-0.064,-0.026,-0.035,0.016,0.01,-0.054,-0.054,-0.195,0.013,-0.003,-0.016,-0.042,-0.032,0.026,0.064,0.061,0.061,0.061,-0.006,-0.006,-0.019,0.003,0.038,0.115,0.064,0.01,0.01,0.038,-0.045,0.067
